"23/2/2020","2020","2","feb","23","7","dom","SPA","57","0","0","57","42","10","52","28822.4","5465.8","34288.2",
"24/2/2020","2020","2","feb","24","1","lun","SLA","62","4","0","58","38","0","38","11552","0","11552",
"24/2/2020","2020","2","feb","24","1","lun","SPA","57","0","0","57","46","11","57","29726.5","5149","34875.5",
"25/2/2020","2020","2","feb","25","2","mar","SLA","62","4","0","58","36","7","43","10175.1","1644.1","11819.2",
"25/2/2020","2020","2","feb","25","2","mar","SPA","57","0","0","57","39","8","47","26308.7","3293","29601.7",
"26/2/2020","2020","2","feb","26","3","mie","SLA","62","4","0","58","28","8","36","7257","1952.9","9209.9",
"26/2/2020","2020","2","feb","26","3","mie","SPA","57","0","0","57","38","10","48","25482.6","6370.2","31852.8",
"27/2/2020","2020","2","feb","27","4","jue","SLA","62","4","0","58","27","12","39","7484.3","2873.2","10357.5",
"27/2/2020","2020","2","feb","27","4","jue","SPA","57","0","0","57","46","10","56","29078.7","7447.3","36526",
"28/2/2020","2020","2","feb","28","5","vie","SLA","62","4","0","58","33","0","33","9659.1","0","9659.1",
"28/2/2020","2020","2","feb","28","5","vie","SPA","57","0","0","57","34","10","44","20402","7400.2","27802.2",
"29/2/2020","2020","2","feb","29","6","sab","SLA","62","3","0","59","40","0","40","11359.2","0","11359.2",
"29/2/2020","2020","2","feb","29","6","sab","SPA","57","0","0","57","29","12","41","18338.8","8523.2","26862",
"1/3/2020","2020","3","mar","1","7","dom","SLA","62","3","0","59","29","0","29","8399","0","8399",
"1/3/2020","2020","3","mar","1","7","dom","SPA","57","0","0","57","22","12","34","12467.3","9475","21942.3",
"2/3/2020","2020","3","mar","2","1","lun","SLA","62","3","0","59","28","0","28","6449.9","0","6449.9",
"2/3/2020","2020","3","mar","2","1","lun","SPA","57","0","0","57","26","12","38","14149.2","9451.2","23600.4",
"3/3/2020","2020","3","mar","3","2","mar","SLA","62","4","0","58","20","7","27","5671.5","2131","7802.5",
"3/3/2020","2020","3","mar","3","2","mar","SPA","57","0","0","57","24","9","33","11110.7","2982","14092.7",
"4/3/2020","2020","3","mar","4","3","mie","SLA","62","4","0","58","18","4","22","4666.1","732.5","5398.6",
"4/3/2020","2020","3","mar","4","3","mie","SPA","57","0","0","57","27","0","27","12428.7","-368.6","12060.1",
"5/3/2020","2020","3","mar","5","4","jue","SLA","62","4","0","58","16","12","28","3753.2","2726.6","6479.8",
"5/3/2020","2020","3","mar","5","4","jue","SPA","57","0","0","57","32","0","32","13778.3","0","13778.3",
"6/3/2020","2020","3","mar","6","5","vie","SLA","62","4","0","58","25","17","42","7373.1","2924.7","10297.8",
"6/3/2020","2020","3","mar","6","5","vie","SPA","57","0","0","57","39","0","39","16469.5","0","16469.5",
"7/3/2020","2020","3","mar","7","6","sab","SLA","62","6","0","56","29","0","29","7564.8","0","7564.8",
"7/3/2020","2020","3","mar","7","6","sab","SPA","57","0","0","57","26","18","44","11978.8","4220.8","16199.6",
"8/3/2020","2020","3","mar","8","7","dom","SLA","62","4","0","58","20","4","24","4390","1297.9","5687.9",
"8/3/2020","2020","3","mar","8","7","dom","SPA","57","0","0","57","30","27","57","14468.2","6756.8","21225",
"9/3/2020","2020","3","mar","9","1","lun","SLA","62","4","0","58","27","0","27","5667.8","4.6","5672.4",
"9/3/2020","2020","3","mar","9","1","lun","SPA","57","0","0","57","25","18","43","17371.3","4393.2","21764.5",
"10/3/2020","2020","3","mar","10","2","mar","SLA","62","5","0","57","14","7","21","4906.7","1614.4","6521.1",
"10/3/2020","2020","3","mar","10","2","mar","SPA","57","0","0","57","21","18","39","12481.9","4131.5","16613.4",
"11/3/2020","2020","3","mar","11","3","mie","SLA","62","4","0","58","8","6","14","1604.6","1383.1","2987.7",
"11/3/2020","2020","3","mar","11","3","mie","SPA","57","0","0","57","32","19","51","17117.9","8662.4","25780.3",
"12/3/2020","2020","3","mar","12","4","jue","SLA","62","4","0","58","16","7","23","3295.1","1612.3","4907.4",
"12/3/2020","2020","3","mar","12","4","jue","SPA","57","0","0","57","34","19","53","19058.9","14663","33721.9",
"13/3/2020","2020","3","mar","13","5","vie","SLA","62","4","0","58","21","0","21","5386.4","58.8","5445.2",
"13/3/2020","2020","3","mar","13","5","vie","SPA","57","0","0","57","26","11","37","11580.1","7244","18824.1",
"14/3/2020","2020","3","mar","14","6","sab","SLA","62","4","0","58","21","0","21","5535.2","0","5535.2",
"14/3/2020","2020","3","mar","14","6","sab","SPA","57","0","0","57","29","0","29","12708.1","731.1","13439.2",
"15/3/2020","2020","3","mar","15","7","dom","SLA","62","4","0","58","23","0","23","6244.6","0","6244.6",
"15/3/2020","2020","3","mar","15","7","dom","SPA","57","0","0","57","24","0","24","11395.2","0","11395.2",
"16/3/2020","2020","3","mar","16","1","lun","SLA","62","22","0","40","17","0","17","5098.5","0","5098.5",
"16/3/2020","2020","3","mar","16","1","lun","SPA","57","0","0","57","25","0","25","12527","0","12527",
"17/3/2020","2020","3","mar","17","2","mar","SLA","62","27","0","35","19","0","19","5174","0","5174",
"17/3/2020","2020","3","mar","17","2","mar","SPA","57","6","0","51","19","0","19","13850","0","13850",
"18/3/2020","2020","3","mar","18","3","mie","SLA","62","27","0","35","11","0","11","3093.6","0","3093.6",
"18/3/2020","2020","3","mar","18","3","mie","SPA","57","13","0","44","17","0","17","10887.5","0","10887.5",
"19/3/2020","2020","3","mar","19","4","jue","SLA","62","27","0","35","13","0","13","3551.8","0","3551.8",
"19/3/2020","2020","3","mar","19","4","jue","SPA","57","13","0","44","5","0","5","1870.7","0","1870.7",
"20/3/2020","2020","3","mar","20","5","vie","SLA","62","27","0","35","9","0","9","1928.1","0","1928.1",
"20/3/2020","2020","3","mar","20","5","vie","SPA","57","13","0","44","3","0","3","1945.5","0","1945.5",
"21/3/2020","2020","3","mar","21","6","sab","SLA","62","27","0","35","8","0","8","1627","0","1627",
"21/3/2020","2020","3","mar","21","6","sab","SPA","57","13","0","44","0","0","0","38.7","0","38.7",
"22/3/2020","2020","3","mar","22","7","dom","SLA","62","27","0","35","7","0","7","1380.7","0","1380.7",
"22/3/2020","2020","3","mar","22","7","dom","SPA","57","13","0","44","0","0","0","0","0","0",
"23/3/2020","2020","3","mar","23","1","lun","SLA","62","35","0","27","2","0","2","-64.8","0","-64.8",
"23/3/2020","2020","3","mar","23","1","lun","SPA","57","13","0","44","0","0","0","0","0","0",
"24/3/2020","2020","3","mar","24","2","mar","SLA","62","62","0","0","0","0","0","-379.4","0","-379.4",
"24/3/2020","2020","3","mar","24","2","mar","SPA","57","13","0","44","0","0","0","107.2","0","107.2",
"25/3/2020","2020","3","mar","25","3","mie","SLA","62","62","0","0","0","0","0","-52.6","0","-52.6",
"25/3/2020","2020","3","mar","25","3","mie","SPA","57","13","0","44","0","0","0","38.5","0","38.5",
"26/3/2020","2020","3","mar","26","4","jue","SLA","62","62","0","0","0","0","0","-52.8","0","-52.8",
"26/3/2020","2020","3","mar","26","4","jue","SPA","57","13","0","44","0","0","0","0","0","0",
"27/3/2020","2020","3","mar","27","5","vie","SLA","62","62","0","0","0","0","0","-53.3","0","-53.3",
"27/3/2020","2020","3","mar","27","5","vie","SPA","57","13","0","44","0","0","0","0","0","0",
"28/3/2020","2020","3","mar","28","6","sab","SLA","62","62","0","0","0","0","0","-53.3","0","-53.3",
"28/3/2020","2020","3","mar","28","6","sab","SPA","57","13","0","44","0","0","0","0","0","0",
"29/3/2020","2020","3","mar","29","7","dom","SLA","62","62","0","0","0","0","0","-53.3","0","-53.3",
"29/3/2020","2020","3","mar","29","7","dom","SPA","57","13","0","44","0","0","0","0","0","0",
"30/3/2020","2020","3","mar","30","1","lun","SLA","62","62","0","0","0","0","0","-53.3","0","-53.3",
"30/3/2020","2020","3","mar","30","1","lun","SPA","57","13","0","44","0","0","0","0","0","0",
"31/3/2020","2020","3","mar","31","2","mar","SLA","62","62","0","0","0","0","0","-52.3","0","-52.3",
"31/3/2020","2020","3","mar","31","2","mar","SPA","57","13","0","44","0","0","0","0","0","0",
"1/4/2020","2020","4","abr","1","3","mie","SLA","62","62","0","0","0","0","0","-52.3","0","-52.3",
"1/4/2020","2020","4","abr","1","3","mie","SPA","57","13","0","44","0","0","0","0","0","0",
"2/4/2020","2020","4","abr","2","4","jue","SLA","62","62","0","0","0","0","0","-52.3","0","-52.3",
"2/4/2020","2020","4","abr","2","4","jue","SPA","57","13","0","44","0","0","0","0","0","0",
"3/4/2020","2020","4","abr","3","5","vie","SLA","62","62","0","0","0","0","0","-52.3","0","-52.3",
"3/4/2020","2020","4","abr","3","5","vie","SPA","57","13","0","44","0","0","0","0","0","0",
"4/4/2020","2020","4","abr","4","6","sab","SLA","62","62","0","0","0","0","0","-52.3","0","-52.3",
"4/4/2020","2020","4","abr","4","6","sab","SPA","57","13","0","44","0","0","0","0","0","0",
"5/4/2020","2020","4","abr","5","7","dom","SLA","62","62","0","0","0","0","0","-52.3","0","-52.3",
"5/4/2020","2020","4","abr","5","7","dom","SPA","57","13","0","44","0","0","0","0","0","0",
"6/4/2020","2020","4","abr","6","1","lun","SLA","62","62","0","0","0","0","0","-51.6","0","-51.6",
"6/4/2020","2020","4","abr","6","1","lun","SPA","57","13","0","44","0","0","0","-2555.8","0","-2555.8",
"7/4/2020","2020","4","abr","7","2","mar","SLA","62","62","0","0","0","0","0","-52.2","0","-52.2",
"7/4/2020","2020","4","abr","7","2","mar","SPA","57","13","0","44","0","0","0","0","0","0",
"8/4/2020","2020","4","abr","8","3","mie","SLA","62","62","0","0","0","0","0","-52.9","0","-52.9",
"8/4/2020","2020","4","abr","8","3","mie","SPA","57","13","0","44","0","0","0","0","0","0",
"9/4/2020","2020","4","abr","9","4","jue","SLA","62","62","0","0","0","0","0","-52.9","0","-52.9",
"9/4/2020","2020","4","abr","9","4","jue","SPA","57","57","0","0","0","0","0","0","0","0",
"10/4/2020","2020","4","abr","10","5","vie","SLA","62","62","0","0","0","0","0","-52.9","0","-52.9",
"10/4/2020","2020","4","abr","10","5","vie","SPA","57","57","0","0","0","0","0","0","0","0",
"11/4/2020","2020","4","abr","11","6","sab","SLA","62","62","0","0","0","0","0","3007.7","1923.3","4931",
"11/4/2020","2020","4","abr","11","6","sab","SPA","57","57","0","0","0","0","0","0","0","0",
"12/4/2020","2020","4","abr","12","7","dom","SLA","62","62","0","0","0","0","0","-52.3","0","-52.3",
"12/4/2020","2020","4","abr","12","7","dom","SPA","57","57","0","0","0","0","0","0","0","0",
"13/4/2020","2020","4","abr","13","1","lun","SLA","62","62","0","0","0","0","0","-596.9","0","-596.9",
"13/4/2020","2020","4","abr","13","1","lun","SPA","57","57","0","0","0","0","0","0","0","0",
"14/4/2020","2020","4","abr","14","2","mar","SLA","62","62","0","0","0","0","0","-25.4","0","-25.4",
"14/4/2020","2020","4","abr","14","2","mar","SPA","57","57","0","0","0","0","0","0","0","0",
"15/4/2020","2020","4","abr","15","3","mie","SLA","62","62","0","0","0","0","0","-45.5","0","-45.5",
"15/4/2020","2020","4","abr","15","3","mie","SPA","57","57","0","0","0","0","0","0","0","0",
"16/4/2020","2020","4","abr","16","4","jue","SLA","62","62","0","0","0","0","0","-25.1","0","-25.1",
"16/4/2020","2020","4","abr","16","4","jue","SPA","57","57","0","0","0","0","0","0","0","0",
"17/4/2020","2020","4","abr","17","5","vie","SLA","62","62","0","0","0","0","0","-25.3","0","-25.3",
